ax,ay,az,time,acceleration
13324,128,16837,2018-01-01 00:54:22,30289
10214,-179,16684,2018-01-01 00:54:23,26719
10214,-179,16684,2018-01-01 00:54:24,26719
7404,-335,16646,2018-01-01 00:54:25,23715
5904,-405,16604,2018-01-01 00:54:26,22103
4268,-464,16512,2018-01-01 00:54:27,20316
2742,-502,16452,2018-01-01 00:54:28,18692
1284,-521,16433,2018-01-01 00:54:29,17196
-263,-533,16389,2018-01-01 00:54:30,15593
-1797,-539,16295,2018-01-01 00:54:31,13959
-3176,-598,16209,2018-01-01 00:54:32,12435
-3176,-598,16209,2018-01-01 00:54:33,12435
-6050,-705,16156,2018-01-01 00:54:34,9401
-6050,-705,16156,2018-01-01 00:54:35,9401
-8896,-565,16084,2018-01-01 00:54:36,6623
-8896,-565,16084,2018-01-01 00:54:37,6623
-11890,-576,15947,2018-01-01 00:54:38,3481
-11890,-576,15947,2018-01-01 00:54:39,3481
-14406,-668,15904,2018-01-01 00:54:40,830
-14406,-668,15904,2018-01-01 00:54:41,830
-17108,-648,15885,2018-01-01 00:54:42,-1871
-17108,-648,15885,2018-01-01 00:54:43,-1871
-18300,-664,15874,2018-01-01 00:54:44,-3090
-19777,-736,15788,2018-01-01 00:54:45,-4725
-21196,-792,15695,2018-01-01 00:54:46,-6293
-22160,-790,15681,2018-01-01 00:54:47,-7269
-23210,-804,15691,2018-01-01 00:54:48,-8323
-24626,-918,15652,2018-01-01 00:54:49,-9892
-25820,-1065,15591,2018-01-01 00:54:50,-11294
-26668,-1127,15549,2018-01-01 00:54:51,-12246
-27746,-1166,15512,2018-01-01 00:54:52,-13400
-28916,-1218,15478,2018-01-01 00:54:53,-14656
-29643,-1213,15470,2018-01-01 00:54:54,-15386
-30171,-1239,15480,2018-01-01 00:54:55,-15930
-30895,-1306,15493,2018-01-01 00:54:56,-16708
-31649,-1347,15498,2018-01-01 00:54:57,-17498
-32155,-1375,15503,2018-01-01 00:54:58,-18027
-32608,-1375,15504,2018-01-01 00:54:59,-18479
-32764,-1364,15487,2018-01-01 00:55:00,-18641
-32764,-1361,15495,2018-01-01 00:55:01,-18630
-32764,-1373,15533,2018-01-01 00:55:02,-18604
-32764,-1389,15536,2018-01-01 00:55:03,-18617
-32764,-1374,15506,2018-01-01 00:55:04,-18632
-32764,-1350,15501,2018-01-01 00:55:05,-18613
-32764,-1334,15539,2018-01-01 00:55:06,-18559
-32764,-1316,15569,2018-01-01 00:55:07,-18511
-32764,-1337,15550,2018-01-01 00:55:08,-18551
-32764,-1351,15513,2018-01-01 00:55:09,-18602
-32598,-1296,15506,2018-01-01 00:55:10,-18388
-32042,-1234,15544,2018-01-01 00:55:11,-17732
-31211,-1174,15602,2018-01-01 00:55:12,-16783
-30353,-1152,15651,2018-01-01 00:55:13,-15854
-29612,-1140,15700,2018-01-01 00:55:14,-15052
-28982,-1061,15734,2018-01-01 00:55:15,-14309
-28982,-1061,15734,2018-01-01 00:55:16,-14309
-27187,-880,15765,2018-01-01 00:55:17,-12302
-27187,-880,15765,2018-01-01 00:55:18,-12302
-24726,-701,15894,2018-01-01 00:55:19,-9533
-24726,-701,15894,2018-01-01 00:55:20,-9533
-22596,-515,16016,2018-01-01 00:55:21,-7095
-22596,-515,16016,2018-01-01 00:55:22,-7095
-20548,-383,15909,2018-01-01 00:55:23,-5022
-20548,-383,15909,2018-01-01 00:55:24,-5022
-16960,-106,16192,2018-01-01 00:55:25,-874
-16960,-106,16192,2018-01-01 00:55:26,-874
-15814,-59,16220,2018-01-01 00:55:27,347
-14612,-67,16189,2018-01-01 00:55:28,1510
-13060,-145,16213,2018-01-01 00:55:29,3008
-11226,-78,16293,2018-01-01 00:55:30,4989
-9435,81,16341,2018-01-01 00:55:31,6987
-6353,-87,16442,2018-01-01 00:55:32,10002
